Date,Shell,Philips,Heineken,TomTom,Aegon,ING,Apple,Micro,SP500,AEX
2011-02-17,25.86,23.45,37.87,7.3,5.624,9.22,12.8,27.21,1340.43,372.99
2011-02-18,26.0,23.82,38.0,6.47,5.63,9.28,12.52,27.06,1343.01,374.19
2011-02-21,25.85,23.65,38.15,6.25,5.522,9.13,,,,370.92
2011-02-22,25.88,23.35,37.67,6.39,5.48,9.18,12.09,26.59,1315.44,368.83
2011-02-23,25.73,23.1,37.16,6.3,5.445,9.14,12.24,26.59,1307.4,365.24
2011-02-24,25.82,23.02,37.24,6.23,5.391,8.88,12.25,26.77,1306.1,363.73
2011-02-25,25.89,23.26,37.52,6.32,5.534,8.95,12.43,26.55,1319.88,366.77
2011-02-28,26.07,23.66,37.36,6.38,5.569,9.09,12.61,26.58,1327.22,369.13
2011-03-01,25.9,23.43,37.6,6.34,5.532,8.97,12.48,26.16,1306.33,367.95
2011-03-02,25.66,23.19,37.33,6.35,5.46,8.76,12.58,26.08,1308.44,364.86
2011-03-03,25.88,23.59,37.87,6.28,5.504,8.8,12.84,26.2,1330.97,367.6
2011-03-04,25.9,23.86,37.83,6.26,5.545,8.88,12.86,25.95,1321.15,367.95
2011-03-07,25.79,23.67,37.78,6.29,5.522,8.85,12.69,25.72,1310.13,366.08
2011-03-08,25.56,23.98,37.85,6.25,5.599,8.84,12.71,25.91,1321.82,366.38
2011-03-09,25.22,23.84,37.88,6.19,5.675,9.09,12.59,25.89,1320.02,366.25
2011-03-10,24.94,23.55,37.53,6.02,5.504,9.01,12.38,25.41,1295.11,362.14
2011-03-11,24.68,23.2,36.87,5.96,5.353,8.94,12.57,25.68,1304.28,359.07
2011-03-14,24.55,22.88,36.32,5.88,5.208,8.88,12.63,25.69,1296.39,356.32
2011-03-15,24.22,22.05,35.82,5.74,5.083,8.59,12.34,25.39,1281.87,348.09
2011-03-16,24.0,21.73,35.73,5.8,4.889,8.39,11.79,24.79,1256.88,343.2
2011-03-17,24.57,22.05,36.15,5.84,5.032,8.61,11.95,24.78,1273.72,349.26
2011-03-18,24.6,22.12,36.19,5.98,5.073,8.66,11.81,24.8,1279.21,350.41
2011-03-21,24.93,22.64,36.59,6.03,5.21,8.97,12.12,25.33,1298.38,356.7
2011-03-22,25.18,22.47,36.23,6.03,5.184,9.07,12.19,25.3,1293.77,356.38
2011-03-23,25.34,22.4,36.96,6.14,5.229,9.14,12.11,25.54,1297.54,359.74
2011-03-24,25.43,22.63,37.0,6.27,5.314,9.35,12.32,25.81,1309.66,363.39
2011-03-25,25.73,22.58,37.47,6.26,5.313,9.32,12.55,25.62,1313.8,364.65
2011-03-28,25.45,22.18,37.6,6.36,5.338,9.41,12.52,25.41,1310.19,364.57
2011-03-29,25.55,22.55,37.83,6.36,5.294,9.38,12.53,25.49,1319.44,365.91
2011-03-30,25.59,22.72,38.37,6.31,5.361,9.14,12.45,25.61,1328.26,367.87
2011-03-31,25.64,22.55,38.55,6.28,5.284,8.93,12.45,25.39,1325.83,365.62
2011-04-01,25.91,22.84,38.81,6.22,5.49,9.18,12.31,25.48,1332.41,369.45
2011-04-04,25.95,22.32,39.02,6.24,5.478,9.08,12.19,25.55,1332.87,369.01
2011-04-05,25.91,22.0,39.45,6.16,5.497,9.0,12.1,25.78,1332.63,368.96
2011-04-06,25.93,21.88,39.1,6.17,5.562,9.15,12.07,26.15,1335.54,369.64
2011-04-07,25.8,21.92,39.15,6.27,5.53,9.11,12.07,26.2,1333.51,367.39
2011-04-08,26.06,21.93,39.66,6.22,5.576,9.22,11.97,26.07,1328.17,366.94
2011-04-11,25.98,21.79,39.53,6.21,5.549,9.19,11.81,25.98,1324.46,366.47
2011-04-12,25.09,21.31,39.09,6.11,5.451,9.07,11.87,25.64,1314.16,360.77
2011-04-13,25.28,21.43,39.85,6.15,5.438,9.16,12.0,25.63,1314.41,362.76
2011-04-14,25.18,21.36,40.11,6.03,5.338,8.81,11.87,25.42,1314.52,359.48
2011-04-15,25.27,21.09,40.2,5.99,5.295,8.7,11.69,25.37,1319.68,359.0
2011-04-18,24.91,20.9,39.73,5.85,5.037,8.37,11.85,25.08,1305.14,352.68
2011-04-19,24.91,20.33,40.21,5.93,5.054,8.39,12.07,25.15,1312.62,353.17
2011-04-20,25.55,20.52,40.25,6.25,5.169,8.72,12.23,25.76,1330.36,359.87
2011-04-21,25.73,20.09,40.51,6.28,5.21,8.73,12.52,25.52,1337.38,359.01
2011-04-25,,,,,,,12.61,25.61,1335.25,
2011-04-26,25.77,20.28,40.81,6.31,5.382,8.79,12.51,26.19,1347.24,359.55
2011-04-27,26.05,20.22,40.05,6.11,5.398,8.78,12.51,26.38,1355.66,359.71
2011-04-28,26.12,20.09,39.95,6.06,5.367,8.84,12.38,26.71,1360.48,359.49
2011-04-29,26.08,20.02,40.41,6.11,5.361,8.9,12.5,25.92,1363.61,359.94
2011-05-02,26.09,20.18,40.7,6.11,5.39,9.0,12.37,25.66,1361.22,361.56
2011-05-03,25.84,20.55,40.81,6.06,5.369,8.95,12.44,25.81,1356.62,360.42
2011-05-04,25.32,20.42,40.89,6.01,5.258,8.78,12.48,26.06,1347.32,355.91
2011-05-05,25.15,20.18,40.9,5.98,5.238,8.93,12.38,25.79,1335.1,354.82
2011-05-06,25.18,20.52,41.23,6.07,5.329,8.98,12.38,25.87,1340.2,359.12
2011-05-09,25.11,20.3,41.05,6.04,5.227,8.59,12.41,25.83,1346.29,355.93
2011-05-10,25.57,20.38,41.22,6.2,5.282,8.96,12.48,25.67,1357.16,361.05
2011-05-11,25.34,20.7,41.47,6.2,5.376,8.95,12.4,25.36,1342.08,360.55
2011-05-12,24.85,20.57,41.94,6.19,5.071,8.78,12.38,25.32,1348.65,357.52
2011-05-13,24.57,20.52,42.26,6.09,4.968,8.63,12.16,25.03,1337.77,354.86
2011-05-16,24.45,20.24,42.53,6.07,4.89,8.53,11.9,24.57,1329.47,352.3
2011-05-17,24.2,19.83,42.34,5.91,4.837,8.37,12.0,24.52,1328.98,347.72
2011-05-18,24.48,19.59,42.66,5.9,4.901,8.4,12.14,24.69,1340.68,349.1
2011-05-19,24.57,19.8,43.13,5.91,4.875,8.41,12.16,24.71,1343.6,350.84
2011-05-20,24.54,19.51,42.27,5.89,4.828,8.31,11.97,24.49,1333.27,348.24
2011-05-23,24.08,19.04,41.77,5.67,4.668,8.13,11.94,24.17,1317.37,342.46
2011-05-24,24.29,19.04,41.46,5.66,4.676,8.12,11.86,24.15,1316.28,343.2
2011-05-25,24.4,19.05,41.48,5.65,4.705,8.28,12.03,24.19,1320.47,344.91
2011-05-26,24.66,19.23,41.56,5.57,4.659,8.24,11.96,24.67,1325.69,344.47
2011-05-27,24.59,19.01,41.48,5.67,4.864,8.35,12.05,24.76,1331.1,346.06
2011-05-30,24.66,19.06,41.8,5.76,4.802,8.28,,,,346.2
2011-05-31,24.77,19.27,41.82,5.74,4.862,8.38,12.42,25.01,1345.2,349.44
2011-06-01,24.52,19.05,41.8,5.69,4.759,8.19,12.34,24.43,1314.55,345.95
2011-06-02,24.05,18.71,41.41,5.59,4.648,8.12,12.36,24.22,1312.94,340.64
2011-06-03,23.98,18.55,40.98,5.54,4.655,8.19,12.27,23.91,1300.16,340.24
2011-06-06,23.93,18.41,41.65,5.62,4.598,8.08,12.07,24.01,1286.17,339.18
2011-06-07,23.82,18.43,41.26,5.55,4.612,8.14,11.86,24.06,1284.94,338.93
2011-06-08,23.86,18.1,40.65,5.48,4.511,8.06,11.87,23.94,1279.56,335.65
2011-06-09,24.23,18.02,40.69,5.55,4.532,8.12,11.84,23.96,1289.0,338.04
2011-06-10,24.0,17.68,40.44,5.44,4.534,7.93,11.64,23.7,1270.98,333.83
2011-06-13,24.09,17.77,40.32,5.37,4.527,7.91,11.66,24.04,1271.83,334.03
2011-06-14,24.25,17.92,40.17,5.45,4.576,8.17,11.87,24.22,1287.87,337.52
2011-06-15,24.17,17.59,40.12,5.43,4.542,8.04,11.67,23.74,1265.42,334.04
2011-06-16,23.96,17.81,40.05,5.29,4.458,7.97,11.61,24.0,1267.64,332.35
2011-06-17,23.97,17.9,40.09,5.35,4.496,8.19,11.44,24.26,1271.5,333.11
2011-06-20,23.92,17.72,40.76,5.34,4.427,8.08,11.26,24.47,1278.36,331.64
2011-06-21,24.3,17.98,40.85,5.42,4.524,8.28,11.62,24.76,1295.52,336.14
2011-06-22,24.2,16.41,40.8,5.32,4.532,8.33,11.52,24.65,1287.14,334.17
2011-06-23,23.84,16.32,40.66,5.03,4.425,8.03,11.83,24.63,1283.5,328.57
2011-06-24,23.78,16.7,40.94,4.88,4.401,7.85,11.66,24.3,1268.45,328.74
2011-06-27,23.82,16.9,41.05,4.89,4.357,7.85,11.86,25.2,1280.1,328.51
2011-06-28,23.91,16.8,41.17,3.58,4.435,7.97,11.97,25.8,1296.67,329.9
2011-06-29,24.19,17.1,41.14,3.6,4.575,8.24,11.93,25.62,1307.41,335.28
2011-06-30,24.48,17.71,41.47,3.65,4.704,8.49,11.99,26.0,1320.64,339.65
2011-07-01,24.59,17.66,41.65,3.66,4.801,8.67,12.26,26.02,1339.67,342.82
2011-07-04,24.86,17.5,42.19,3.76,4.789,8.63,,,,343.5
2011-07-05,24.95,17.52,42.34,3.9,4.789,8.59,12.48,26.03,1337.88,343.1
2011-07-06,25.1,17.55,41.62,3.85,4.68,8.47,12.56,26.33,1339.22,341.62
2011-07-07,25.45,17.71,42.05,3.87,4.682,8.52,12.76,26.77,1353.22,345.16
2011-07-08,25.41,17.79,42.08,3.86,4.589,8.39,12.85,26.92,1343.8,342.48
2011-07-11,25.46,17.3,41.62,3.59,4.388,7.78,12.64,26.63,1319.49,336.16
2011-07-12,25.2,17.05,41.23,3.58,4.312,7.58,12.63,26.54,1313.64,332.12
2011-07-13,25.35,17.3,40.81,3.59,4.329,7.86,12.79,26.63,1317.72,332.98
2011-07-14,25.18,17.23,41.01,3.41,4.2,7.79,12.78,26.47,1308.87,330.46
2011-07-15,25.5,17.36,40.91,3.39,4.142,7.61,13.03,26.78,1316.14,329.49
2011-07-18,25.3,17.2,40.27,3.33,3.924,7.07,13.35,26.59,1305.44,323.17
2011-07-19,25.36,16.91,40.03,3.39,4.042,7.43,13.46,27.54,1326.73,326.17
2011-07-20,25.36,17.14,40.54,3.38,4.195,7.8,13.82,27.06,1325.84,330.65
2011-07-21,25.72,17.77,41.1,3.66,4.333,8.1,13.83,27.09,1343.8,336.86
2011-07-22,25.82,17.84,41.55,3.59,4.327,8.09,14.05,27.53,1345.02,338.6
2011-07-25,25.9,17.67,41.53,3.51,4.186,7.88,14.23,27.91,1337.43,337.27
2011-07-26,25.98,17.61,41.66,3.39,4.162,7.88,14.41,28.08,1331.94,336.74
2011-07-27,25.79,17.58,41.27,3.24,4.055,7.56,14.02,27.33,1304.89,333.1
2011-07-28,25.9,17.43,41.56,3.22,4.089,7.7,13.99,27.72,1300.67,332.56
2011-07-29,25.6,17.35,41.28,3.31,4.016,7.52,13.95,27.4,1292.28,329.17
2011-08-01,25.43,16.98,40.86,3.19,3.942,7.42,14.17,27.27,1286.94,324.59
2011-08-02,25.39,16.66,40.62,3.05,3.775,7.13,13.89,26.8,1254.05,320.0
2011-08-03,24.24,16.26,40.05,3.07,3.589,6.82,14.02,26.92,1260.34,310.69
2011-08-04,23.13,15.51,39.3,3.02,3.429,6.45,13.48,25.94,1200.07,300.85
2011-08-05,22.25,15.18,38.67,3.07,3.366,6.56,13.34,25.68,1199.38,296.35
2011-08-08,21.77,14.4,37.47,2.88,3.129,6.01,12.61,24.48,1119.46,283.36
2011-08-09,22.09,14.52,37.88,3.1,3.161,6.19,13.36,25.58,1172.53,287.05
2011-08-10,21.66,13.72,37.57,3.1,2.965,5.68,12.99,24.2,1120.76,277.27
2011-08-11,22.16,14.13,37.38,3.22,2.861,5.81,13.35,25.19,1172.64,282.79
2011-08-12,22.93,14.52,37.45,3.39,3.112,6.16,13.46,25.1,1178.81,291.9
2011-08-15,22.86,14.68,38.16,3.44,3.202,6.21,13.69,25.51,1204.49,293.7
2011-08-16,22.84,14.55,37.85,3.31,3.179,6.16,13.59,25.35,1192.76,291.51
2011-08-17,22.86,14.37,38.35,3.29,3.183,6.15,13.59,25.25,1193.89,292.65
2011-08-18,22.2,13.52,36.85,2.99,2.913,5.63,13.07,24.67,1140.65,279.58
2011-08-19,21.59,13.28,36.06,2.97,2.872,5.48,12.72,24.05,1123.53,274.15
2011-08-22,21.94,13.5,36.51,2.93,2.875,5.41,12.73,23.98,1123.82,276.37
2011-08-23,22.32,13.55,36.2,2.94,2.869,5.37,13.34,24.72,1162.35,278.32
2011-08-24,22.42,13.8,33.44,2.94,2.952,5.57,13.43,24.9,1177.6,281.58
2011-08-25,22.02,13.79,32.95,2.96,2.973,5.66,13.35,24.57,1159.27,278.49
2011-08-26,22.09,13.73,32.81,2.96,2.888,5.47,13.7,25.25,1176.8,276.6
2011-08-29,22.3,13.98,33.3,3.09,2.985,5.63,13.93,25.84,1210.08,281.26
2011-08-30,22.63,14.08,33.46,3.16,3.008,5.78,13.93,26.23,1212.92,283.64
2011-08-31,23.28,14.73,34.84,3.29,3.132,6.03,13.74,26.6,1218.89,292.93
2011-09-01,23.52,14.48,34.67,3.32,3.166,6.07,13.61,26.21,1204.42,293.96
2011-09-02,23.2,13.89,34.27,3.11,3.018,5.66,13.36,25.8,1173.97,286.43
2011-09-05,22.34,13.29,33.41,2.96,2.828,5.18,,,,274.45
2011-09-06,22.5,12.76,33.95,2.88,2.76,4.99,13.56,25.51,1165.24,273.33
2011-09-07,23.26,13.04,34.09,2.98,2.958,5.25,13.71,26.0,1198.62,281.05
2011-09-08,23.59,13.26,34.18,3.01,3.046,5.28,13.72,26.22,1185.9,283.39
2011-09-09,23.45,12.61,33.81,2.93,2.87,4.91,13.48,25.74,1154.23,276.1
2011-09-12,23.11,12.22,33.07,2.78,2.742,4.49,13.57,25.89,1162.27,268.48
2011-09-13,23.25,12.71,33.19,2.85,2.815,4.69,13.74,26.04,1172.87,270.05
2011-09-14,23.38,13.04,33.55,2.87,2.91,4.78,13.9,26.5,1188.68,273.56
2011-09-15,23.96,13.2,33.57,2.96,3.04,5.09,14.03,26.99,1209.11,278.52
2011-09-16,24.02,13.1,34.15,2.98,3.141,5.32,14.3,27.12,1216.01,281.73
2011-09-19,23.62,12.88,33.53,2.91,2.941,4.91,14.7,27.21,1204.09,274.63
2011-09-20,24.24,13.13,34.25,2.85,2.96,5.12,14.77,26.98,1202.09,279.54
2011-09-21,23.53,13.03,33.84,2.81,2.962,4.97,14.72,25.99,1166.76,275.68
2011-09-22,22.79,12.4,32.7,2.58,2.729,4.49,14.35,25.06,1129.56,263.44
2011-09-23,22.75,12.46,32.95,2.49,2.681,4.57,14.44,25.06,1136.43,264.72
2011-09-26,22.52,13.25,33.42,2.63,2.837,5.0,14.4,25.44,1162.95,269.83
2011-09-27,23.41,13.77,34.3,2.87,3.073,5.47,14.26,25.67,1175.38,282.04
2011-09-28,22.96,13.53,33.33,2.73,3.068,5.34,14.18,25.57,1151.06,278.31
2011-09-29,23.09,14.12,33.66,2.7,3.153,5.74,13.95,25.45,1160.4,283.98
2011-09-30,23.18,13.55,33.54,2.67,3.064,5.33,13.62,24.89,1131.42,280.18
2011-10-03,22.89,13.28,33.04,2.58,3.013,5.06,13.38,24.53,1099.23,275.64
2011-10-04,22.36,12.77,32.05,2.57,2.922,4.92,13.3,25.34,1123.95,270.06
2011-10-05,23.2,13.16,32.48,2.76,3.122,5.34,13.51,25.89,1144.03,278.09
2011-10-06,23.54,13.52,33.1,2.85,3.245,5.66,13.48,26.34,1164.97,285.81
2011-10-07,23.95,13.82,33.02,2.86,3.261,5.64,13.21,26.25,1155.46,288.31
2011-10-10,24.29,14.43,33.12,2.9,3.397,5.87,13.89,26.94,1194.89,293.34
2011-10-11,24.23,14.34,33.38,3.28,3.389,5.8,14.3,27.0,1195.54,292.88
2011-10-12,24.33,14.98,33.94,3.23,3.645,6.19,14.36,26.96,1207.25,300.14
2011-10-13,24.5,14.54,34.21,3.03,3.44,5.91,14.59,27.18,1203.66,297.39
2011-10-14,24.87,14.8,34.19,3.04,3.499,6.02,15.07,27.27,1224.58,302.41
2011-10-17,25.09,14.52,34.03,3.03,3.381,5.92,15.0,26.98,1200.86,299.24
2011-10-18,25.01,14.67,34.05,2.91,3.241,5.99,15.08,27.31,1225.38,298.68
2011-10-19,25.45,14.9,34.49,3.05,3.373,6.24,14.24,27.13,1209.88,301.68
2011-10-20,25.41,14.93,34.72,3.01,3.22,6.18,14.12,27.04,1215.39,299.01
2011-10-21,25.84,15.28,35.69,3.05,3.377,6.29,14.03,27.16,1238.25,305.7
2011-10-24,25.68,15.49,35.63,3.62,3.495,6.57,14.49,27.19,1254.19,308.32
2011-10-25,25.62,14.97,35.46,3.45,3.427,6.49,14.21,26.81,1229.05,304.98
2011-10-26,25.91,14.91,35.74,3.51,3.408,6.22,14.31,26.59,1242.0,303.84
2011-10-27,25.86,15.72,35.77,3.68,3.732,7.12,14.45,27.25,1284.59,315.45
2011-10-28,25.6,15.49,35.94,3.66,3.613,6.77,14.46,26.98,1285.09,313.01
2011-10-31,25.63,15.1,35.11,3.63,3.475,6.26,14.46,26.63,1253.3,307.5
2011-11-01,25.39,14.83,34.17,3.4,3.145,5.36,14.16,25.99,1218.28,296.19
2011-11-02,25.16,15.06,33.84,3.36,3.327,5.66,14.19,26.01,1237.9,298.21
2011-11-03,25.35,15.37,34.12,3.4,3.422,6.18,14.4,26.53,1261.15,304.5
2011-11-04,25.27,14.94,34.21,3.27,3.326,6.01,14.29,26.25,1253.23,301.97
2011-11-07,25.36,14.63,34.19,3.07,3.269,5.77,14.28,26.8,1261.12,299.75
2011-11-08,25.7,14.8,34.47,3.33,3.296,6.08,14.51,27.16,1275.92,303.98
2011-11-09,25.48,14.23,34.23,3.24,3.085,5.54,14.12,26.2,1229.1,294.4
2011-11-10,25.46,14.29,33.69,3.14,3.181,5.67,13.76,26.28,1239.69,294.32
2011-11-11,25.74,14.51,34.3,3.28,3.356,5.92,13.74,26.91,1263.85,300.98
2011-11-14,25.92,14.3,33.86,3.13,3.225,5.67,13.54,26.76,1251.78,296.9
2011-11-15,25.87,14.01,34.0,3.05,3.151,5.36,13.89,26.74,1257.81,292.93
2011-11-16,26.06,14.16,33.91,2.98,3.156,5.49,13.74,26.07,1236.91,294.47
2011-11-17,25.97,14.02,33.81,2.91,3.128,5.33,13.48,25.54,1216.13,290.21
2011-11-18,25.73,13.96,33.38,2.75,3.072,5.32,13.39,25.3,1215.65,288.01
2011-11-21,24.96,13.54,32.45,2.67,2.934,5.03,13.18,25.0,1192.98,278.84
2011-11-22,24.67,13.58,32.68,2.56,2.861,4.88,13.45,24.79,1188.04,276.91
2011-11-23,24.54,13.44,32.22,2.49,2.802,4.72,13.11,24.47,1161.79,272.79
2011-11-24,24.1,13.38,32.28,2.55,2.799,4.87,,,,271.61
2011-11-25,24.59,13.38,32.51,2.53,2.785,4.77,12.98,24.3,1158.67,274.37
2011-11-28,24.87,14.01,33.56,2.73,3.02,5.3,13.43,24.87,1192.55,285.07
2011-11-29,25.07,14.43,33.48,2.87,3.057,5.41,13.33,24.84,1195.19,287.55
2011-11-30,25.88,15.05,34.85,3.05,3.23,5.74,13.65,25.58,1246.96,299.68
2011-12-01,25.71,14.96,34.75,2.95,3.129,5.64,13.85,25.28,1244.58,296.97
2011-12-02,26.08,15.18,34.6,3.05,3.27,6.01,13.92,25.22,1244.28,300.77
2011-12-05,26.32,15.34,35.0,3.11,3.367,6.28,14.04,25.7,1257.08,305.1
2011-12-06,26.43,15.07,35.12,3.02,3.377,6.3,13.96,25.66,1258.47,304.8
2011-12-07,26.61,15.4,35.21,3.0,3.344,6.01,13.9,25.6,1261.01,304.31
2011-12-08,26.45,15.21,35.02,2.97,3.23,5.72,13.95,25.4,1234.35,299.79
2011-12-09,26.82,15.7,35.03,2.98,3.358,5.83,14.06,25.7,1255.19,304.58
2011-12-12,26.73,15.12,34.98,2.86,3.087,5.36,13.99,25.51,1236.47,297.39
2011-12-13,27.42,15.1,34.23,2.84,3.098,5.29,13.89,25.76,1225.73,298.56
2011-12-14,26.91,14.64,34.0,2.69,2.943,5.06,13.58,25.59,1211.82,292.15
2011-12-15,26.98,14.95,34.09,2.67,2.93,5.25,13.53,25.56,1215.75,294.62
2011-12-16,27.09,14.76,34.01,2.63,2.929,5.2,13.61,26.0,1219.66,294.03
2011-12-19,26.92,14.65,34.55,2.63,2.873,5.13,13.65,25.53,1205.35,293.9
2011-12-20,27.24,15.43,34.74,2.76,3.022,5.42,14.14,26.02,1241.3,301.79
2011-12-21,27.46,15.15,34.54,2.67,3.075,5.34,14.16,25.76,1243.72,300.8
2011-12-22,27.8,15.59,34.44,2.74,3.136,5.57,14.23,25.81,1254.0,305.18
2011-12-23,27.91,15.63,35.14,2.86,3.148,5.68,14.4,26.03,1265.33,307.79
2011-12-27,28.04,15.86,35.56,3.08,3.173,5.65,14.52,26.04,1265.43,309.37
2011-12-28,27.9,15.67,35.56,2.97,3.05,5.48,14.38,25.82,1249.64,306.76
2011-12-29,28.3,16.0,35.77,3.06,3.106,5.45,14.47,26.02,1263.02,310.76
2011-12-30,28.15,16.28,35.77,3.05,3.101,5.56,14.46,25.96,1257.6,312.47
2012-01-02,28.27,16.49,36.7,3.11,3.183,5.71,,,,316.82
2012-01-03,28.5,16.56,37.19,3.14,3.2,5.78,14.69,26.77,1277.06,318.04
2012-01-04,28.6,16.04,36.84,3.07,3.129,5.7,14.77,27.4,1277.3,314.53
2012-01-05,28.43,15.6,36.83,2.98,3.069,5.5,14.93,27.68,1281.06,311.92
2012-01-06,28.92,15.65,36.52,2.94,3.074,5.45,15.09,28.11,1277.81,311.11
2012-01-09,28.89,15.65,36.89,2.93,3.049,5.49,15.06,27.74,1280.7,311.76
2012-01-10,29.11,14.91,36.93,3.07,3.274,5.79,15.12,27.84,1292.08,315.5
2012-01-11,28.08,14.6,35.65,3.27,3.377,5.97,15.09,27.72,1292.48,311.65
2012-01-12,27.25,14.48,35.31,3.29,3.41,6.2,15.05,28.0,1295.5,310.3
2012-01-13,27.16,14.51,35.26,3.46,3.332,6.07,14.99,28.25,1289.09,309.28
2012-01-16,27.29,14.86,35.02,3.5,3.501,6.25,,,,313.23
2012-01-17,27.45,14.79,35.8,3.47,3.57,6.51,15.17,28.25,1293.67,315.64
2012-01-18,27.32,14.89,35.99,3.46,3.598,6.67,15.33,28.23,1308.04,315.52
2012-01-19,27.35,14.97,36.08,3.57,3.778,7.18,15.28,28.12,1314.5,320.48
2012-01-20,27.05,15.21,36.19,3.6,3.766,6.98,15.01,29.71,1315.38,320.31
2012-01-23,27.61,15.15,35.85,3.66,3.851,7.1,15.26,29.73,1316.0,323.02
2012-01-24,27.71,15.29,35.97,3.48,3.797,7.04,15.01,29.34,1314.65,320.97
2012-01-25,27.34,15.38,35.85,3.49,3.81,6.9,15.95,29.56,1326.05,319.44
2012-01-26,27.3,15.59,36.04,3.53,3.732,7.09,15.88,29.5,1318.43,322.82
2012-01-27,26.82,15.58,35.31,3.49,3.651,6.99,15.97,29.23,1316.33,319.36
2012-01-30,26.68,15.23,35.36,3.42,3.548,6.71,16.18,29.61,1313.01,315.63
2012-01-31,27.08,15.45,35.32,3.45,3.705,6.96,16.3,29.53,1312.41,318.47
2012-02-01,27.28,15.7,36.55,3.53,3.811,7.34,16.29,29.89,1324.09,325.15
2012-02-02,27.3,15.45,36.51,3.53,3.819,7.44,16.25,29.95,1325.54,323.06
2012-02-03,27.27,15.82,37.02,3.55,3.865,7.49,16.42,30.24,1344.9,326.33
2012-02-06,27.29,15.87,36.77,3.52,3.85,7.31,16.57,30.2,1344.33,325.06
2012-02-07,27.38,15.85,36.79,3.5,3.827,7.33,16.74,30.35,1347.05,325.97
2012-02-08,27.36,15.73,36.42,3.62,3.909,7.26,17.02,30.66,1349.96,325.33
2012-02-09,27.36,15.9,36.95,3.68,3.915,6.86,17.61,30.77,1351.95,325.12
2012-02-10,27.36,15.54,36.59,3.89,3.763,6.48,17.62,30.5,1342.64,320.09
2012-02-13,27.48,15.64,36.58,3.88,3.919,6.61,17.95,30.58,1351.77,322.61
2012-02-14,27.84,15.45,36.55,3.92,3.753,6.57,18.19,30.25,1350.5,321.87
2012-02-15,27.66,15.6,37.9,4.2,3.735,6.71,17.77,30.05,1343.23,322.86
2012-02-16,27.75,15.71,38.25,4.25,3.729,6.71,17.94,31.29,1358.04,325.18
2012-02-17,27.65,16.07,38.48,4.21,3.989,6.87,17.93,31.25,1361.23,327.93
2012-02-20,27.42,16.41,40.02,4.34,4.067,6.95,,,,332.58
2012-02-21,27.53,16.25,39.66,4.39,4.007,6.81,18.39,31.44,1362.21,330.51
2012-02-22,27.43,15.78,39.76,4.51,3.929,6.61,18.32,31.27,1357.66,326.77
2012-02-23,27.55,15.85,39.49,4.3,3.886,6.67,18.44,31.37,1363.46,326.22
2012-02-24,27.41,15.86,39.42,4.32,3.926,6.63,18.66,31.48,1365.74,324.91
2012-02-27,27.45,15.84,39.55,4.4,3.917,6.67,18.78,31.35,1367.59,324.98
2012-02-28,27.45,15.68,39.48,3.75,3.917,6.76,19.12,31.87,1372.18,325.55
2012-02-29,27.39,15.76,39.63,3.55,3.93,6.66,19.37,31.74,1365.68,324.25
2012-03-01,27.52,15.8,39.86,3.41,3.99,6.77,19.45,32.29,1374.09,326.55
2012-03-02,27.54,15.8,39.6,3.55,4.034,6.99,19.47,32.08,1369.63,327.85
2012-03-05,27.32,15.57,40.29,3.66,3.981,6.88,19.04,31.8,1364.33,325.64
2012-03-06,27.03,14.95,39.52,3.57,3.787,6.51,18.94,31.55,1343.36,317.53
2012-03-07,27.0,15.04,40.49,3.45,3.813,6.57,18.95,31.84,1352.63,319.64
2012-03-08,27.27,15.33,40.73,3.49,3.9,6.87,19.36,32.01,1365.91,325.11
2012-03-09,27.32,15.45,40.75,3.43,3.918,6.71,19.47,31.99,1370.87,326.03
2012-03-12,27.09,15.4,41.23,3.57,3.897,6.62,19.71,32.04,1371.09,326.1
2012-03-13,27.41,15.69,41.84,3.56,3.94,6.84,20.29,32.67,1395.95,331.49
2012-03-14,27.52,15.88,41.77,3.58,4.188,7.01,21.06,32.77,1394.28,333.2
2012-03-15,27.24,16.0,41.82,3.65,4.392,7.15,20.91,32.85,1402.6,335.1
2012-03-16,27.18,16.16,41.45,3.63,4.515,7.2,20.91,32.6,1404.17,336.17
2012-03-19,27.12,16.26,41.62,3.66,4.467,7.15,21.47,32.2,1409.75,336.12
2012-03-20,26.89,16.02,41.23,3.66,4.347,6.96,21.64,31.99,1405.52,332.05
2012-03-21,26.9,15.57,41.48,3.59,4.329,6.83,21.52,31.91,1402.89,330.78
2012-03-22,26.7,15.38,41.69,3.47,4.238,6.63,21.4,32.0,1392.78,326.92
2012-03-23,26.58,15.25,41.28,3.48,4.287,6.62,21.29,32.01,1397.11,326.19
2012-03-26,27.0,15.38,42.43,3.56,4.325,6.74,21.68,32.59,1416.51,330.23
2012-03-27,26.69,15.53,42.16,3.62,4.316,6.74,21.95,32.52,1412.52,328.99
2012-03-28,26.5,15.38,41.97,3.53,4.29,6.57,22.06,32.19,1405.54,325.62
2012-03-29,26.21,15.06,41.45,3.39,4.17,6.3,21.78,32.12,1403.28,321.09
2012-03-30,26.25,15.2,41.67,3.45,4.164,6.25,21.41,32.26,1408.47,323.51
2012-04-02,26.72,15.06,42.21,3.34,4.199,6.3,22.09,32.29,1419.04,326.39
2012-04-03,26.43,14.89,42.03,3.22,4.077,6.06,22.48,31.94,1413.38,322.03
