Date,France_bond,US_bond,Commodities,Europe_equity,AEX,Bist,Nasdaq,Emerging_equity,loss
2013-06-07 00:00:00,-0.000780802,-0.001839571,0.004023268,0.012758748,0.008857093,0.031609166,0.012652723,-0.006293199,-0.007715453300535607
2013-06-10 00:00:00,-0.002530308,-0.001772469,-0.005528892,-0.000539909,0.000481845,-0.029900476,0.000706354,-0.006353706,0.0056192857422407705
2013-06-11 00:00:00,-0.002121185,0.002945757,-0.005295626,-0.011487902,-0.007281439,-0.007143934,-0.007336755,-0.02190085,0.00740234730206446
2013-06-12 00:00:00,0.000230782,0.005150664,0.001812492,-0.003043393,-0.0075074,0.024581704,-0.004975121,0.001073927,-0.0022111128134222613
2013-06-13 00:00:00,0.002028585,-0.00215921,-0.001766665,-0.000692039,-0.00129508,0.003884077,0.010129554,-0.010652866,5.013088657958298e-05
2013-06-14 00:00:00,0.004136606,0.003308857,0.004805726,0.00165051,0.002157622,0.045023664,-0.005149334,0.008831936,-0.008234524274621097
2013-06-17 00:00:00,0.0,0.000783871,0.000216957,0.007356408,0.008099722,-0.023819861,0.009135352,0.004596583,-0.0008454085106788939
2013-06-18 00:00:00,-0.002663851,0.004633033,0.000835168,-0.000890251,0.000797829,-0.01822279,0.013602061,-0.002134863,0.0004710086850737011
2013-06-19 00:00:00,0.001057204,-0.004063569,0.004558056,-0.002232508,-2.85088e-05,0.010585439,-0.011481052,-0.00806621,0.0011868907477478041
2013-06-20 00:00:00,-0.009277061,-0.018920122,-0.031600607,-0.030004948,-0.026554268,-0.078099075,-0.037359566,-0.038114631,0.033005243285458286
2013-06-21 00:00:00,-0.003483758,-0.010786963,-0.005657543,-0.011461464,-0.012479529,-0.004913936,-0.009868584,-0.013414316,0.008961618660208961
2013-06-24 00:00:00,-0.007097858,-0.004160098,-0.000339504,-0.016167494,-0.016092586,-0.029127158,-0.012607647,-0.017676567,0.012790216519513689
2013-06-25 00:00:00,0.00084317,-0.001975536,0.000882066,0.014361823,0.009436134,0.012329942,0.007295999,0.003632072,-0.005883282958763836
2013-06-26 00:00:00,0.004298469,-0.003975452,-0.003047088,0.017135557,0.016030668,0.041847937,0.002752887,0.01797254,-0.011796046771507238
2013-06-27 00:00:00,0.003397644,0.00276555,0.000722379,0.006365651,0.011465017,0.019965099,0.008334181,0.020202773,-0.009219419881204338
2013-06-28 00:00:00,0.000278746,-0.000317781,-0.004502523,-0.004904874,-0.000464224,0.007010604,-5.25608e-05,0.02251163,-0.002482659594498865
2013-07-01 00:00:00,0.001438949,0.003711391,0.008322835,0.011306226,0.008035187,0.007253197,0.012973417,0.002825466,-0.007015092463873218
2013-07-02 00:00:00,0.001344242,-0.003154635,0.005792463,-0.004193662,0.001237088,-0.011916122,-0.003615348,-0.013660185,0.0034954761033076515
2013-07-03 00:00:00,0.00106484,-0.002662061,0.007046484,-0.005814334,-0.005709139,-0.039355939,0.002064443,-0.017082356,0.0074342925055813774
2013-07-05 00:00:00,-0.001016589,-0.004322293,0.010102176,-0.013509964,-0.00560086,-0.030944875,0.010316354,0.001260351,0.004127508435111546
2013-07-08 00:00:00,0.00226281,0.004851129,0.006596247,0.014075465,0.013020123,-0.0169448,0.004056001,-0.012377616,-0.0019984308290149633
2013-07-09 00:00:00,0.001613164,-0.006277339,0.002364569,0.007565949,0.008253654,0.004848199,-0.001383009,0.006617202,-0.0029654586122632304
2013-07-10 00:00:00,-0.001013685,0.005454221,0.01005966,0.001317332,0.005345229,-0.029428488,0.010318128,0.003375144,-0.0007496028368522839
2013-07-11 00:00:00,0.000460893,0.018504227,0.003997565,0.005681757,0.00553646,0.000601168,0.031660046,0.030627112,-0.012282706479183975
2013-07-12 00:00:00,0.001979424,-0.000669052,-0.004058079,-0.001235928,0.002469203,0.029266707,0.006221532,0.001846944,-0.004536068981054159
2013-07-15 00:00:00,-0.00133453,0.00094271,0.001723284,0.00431239,0.004974528,0.033567935,0.001366173,0.007106495,-0.006659939463660738
2013-07-16 00:00:00,0.000368324,0.009281869,0.006771331,-0.006950558,-0.007251449,-0.009931482,0.005525367,0.002247561,-3.056510112377231e-05
2013-07-17 00:00:00,0.000184111,-0.00220206,-0.005244029,0.005959617,0.005313779,0.025273441,-0.00062059,0.006478144,-0.00444172722119493
2013-07-18 00:00:00,0.000598127,-0.001222681,0.011723331,0.008717311,0.007348804,-0.00481082,-0.000868173,-0.002970883,-0.002333305462794047
2013-07-19 00:00:00,-0.001058469,0.005606582,0.002181689,0.000239037,0.002708121,-0.015027372,-0.001694258,-0.00603815,0.0016160572925995875
2013-07-22 00:00:00,4.60437e-05,0.004766252,0.000236494,0.00149932,0.001702371,0.001178224,0.007429108,0.003543259,-0.0025562119000728245
2013-07-23 00:00:00,-0.000506597,0.00178788,-0.001409405,-0.002854622,-0.004518994,-0.009214113,-0.004444182,0.015260061,0.0007142220011834427
2013-07-24 00:00:00,-0.002767785,0.000107346,-0.008371516,0.005707729,0.008748746,-0.023872767,0.001302481,-0.002706276,0.0026839194951359113
2013-07-25 00:00:00,-0.000230995,-0.000248684,-0.004216069,-0.004890342,-0.004310832,-0.004948826,0.007576892,-0.003615463,0.0018508299058340588
2013-07-26 00:00:00,-0.000277264,0.00401504,-0.009745574,-0.002427533,-0.005550496,-0.017687094,0.004849474,-0.000355407,0.003367218907103356
2013-07-29 00:00:00,0.000462065,-0.000535187,-0.002104366,0.000479323,5.42707e-05,0.003907459,-0.004415492,-0.007669017,0.001221456930984785
2013-07-30 00:00:00,0.000277136,0.0001215,-0.005989933,0.000765108,0.001790276,0.018042751,0.005105052,0.000345268,-0.002581733792371685
2013-07-31 00:00:00,0.002029989,0.001306656,0.007547874,0.00078446,0.002219839,-0.014586301,0.0039391,-0.00724588,0.00047877442531847614
2013-08-01 00:00:00,0.000552919,-0.006467646,0.003763558,0.011555705,0.006952378,-0.002629244,0.00861647,0.005589851,-0.0035137110712042535
2013-08-02 00:00:00,0.001380961,0.007724955,-0.005503893,0.002493112,-0.002823658,0.00855978,0.007612109,0.001413414,-0.002622080625635459
2013-08-05 00:00:00,-0.003179067,-0.001462125,-0.001774566,0.001604112,0.003172624,0.003859768,8.08496e-05,0.003514515,-0.000730471345914932
2013-08-06 00:00:00,-0.000369242,0.002881346,-0.006259398,-0.003939581,-0.003064887,-0.007109074,-0.004449665,-0.012808128,0.004370705603406813
2013-08-07 00:00:00,0.001153429,0.003096657,0.000894959,-0.001663079,-0.004777456,-0.006402875,-0.00073434,-0.007006327,0.00192189736751891
2013-08-08 00:00:00,0.000507088,0.005422574,0.006901886,0.004195108,0.006821813,0.001985789,0.008842058,0.009021177,-0.005481293689554911
2013-08-09 00:00:00,0.00036863,-0.00385715,0.006211703,0.005944039,0.00872194,0.0,-0.006499059,0.003766481,-0.0018459296180107915
2013-08-12 00:00:00,0.000230325,-0.002018536,0.010632982,0.000696599,0.000559223,-0.002266069,0.000733616,0.009239067,-0.0022390057759994614
2013-08-13 00:00:00,-0.006747414,-0.007426144,-0.00130445,0.005697762,0.005390069,0.000291919,-0.000954264,0.007967164,-0.0003786058184751945
2013-08-14 00:00:00,0.001065975,0.000322914,0.00724016,0.003301239,0.005229339,-0.000452782,-0.003446646,0.000499765,-0.0017265212539895602
2013-08-15 00:00:00,-0.004549894,-0.001755114,0.008428631,-0.010138551,-0.010699276,-0.027086714,-0.016832407,-0.005973811,0.008491143606132706
2013-08-16 00:00:00,0.001348555,0.002730672,0.000147124,0.00307056,-0.002212326,0.004009288,0.003436901,-0.004000163,-0.001070547307353023
2013-08-19 00:00:00,-0.002326232,0.001162168,0.002349547,-0.005477646,-0.002538274,-0.027193161,-0.001782258,-0.01315737,0.006060589813560266
2013-08-20 00:00:00,0.002140332,0.007235058,-0.009426229,-0.008177658,-0.013113958,-0.006064107,0.012629614,-0.013374676,0.003471545629487413
2013-08-21 00:00:00,-0.002419844,-0.005587092,-0.008174358,-0.00516258,-0.003856349,-0.045723754,-0.008155562,-0.009078914,0.010872758218430603
2013-08-22 00:00:00,-0.001538713,-0.002542425,0.001121682,0.009721988,0.011982,-0.027091668,0.010304779,-8.16146e-05,-0.0003021902350328065
2013-08-23 00:00:00,-0.000513431,0.003684052,0.008543022,0.003866402,0.007313117,-0.005399679,0.007472573,0.009245084,-0.004296795189801153
2013-08-26 00:00:00,0.0,-0.000656184,0.00690754,-0.000522497,-0.00315447,-0.001951913,-0.001779067,0.00050809,7.695658029109598e-05
2013-08-27 00:00:00,0.002611089,0.002971326,0.006024759,-0.017610103,-0.023350092,-0.069242845,-0.020504193,-0.018767417,0.016836264075563587
2013-08-28 00:00:00,-0.001118204,-0.00641139,0.002873724,-0.003136584,-0.001096866,0.024871452,-0.000431465,-0.006747313,-0.0011461020382749904
2013-08-29 00:00:00,0.000279668,-0.00686522,-0.006816766,0.007078299,0.007271776,0.017077091,9.07613e-05,0.01348917,-0.003992645763757172
2013-08-30 00:00:00,-0.000326287,-0.002214964,-0.008693789,-0.009241675,-0.011506063,0.0,-0.010862947,0.009909851,0.0040848899133758415
2013-09-03 00:00:00,-0.001963168,-0.00165001,0.008078229,-0.004136898,-0.005893991,-0.025241302,0.006314513,-0.00216377,0.003282037139335517
2013-09-04 00:00:00,0.000467771,0.002700442,-0.00680075,0.002297467,0.003182199,-0.014100967,0.013673293,0.004847255,-0.000813234793530182
2013-09-05 00:00:00,-0.004687582,-0.009250788,-0.00033982,0.007298346,0.004578656,0.010574131,-0.004322085,0.010088998,-0.0017684040116541927
2013-09-06 00:00:00,0.003985844,0.005109949,0.009698216,0.004942237,0.002942004,0.007723913,0.003836087,0.009080053,-0.005935212803654194
2013-09-09 00:00:00,-0.001404955,0.009060892,-0.003656129,-0.001267415,-0.003401666,0.042926533,0.019650053,0.018953518,-0.010278251245788045
2013-09-10 00:00:00,-0.003803268,-0.00103699,-0.007637512,0.012628128,0.017505035,0.032515392,0.006143768,0.016939402,-0.009277823573728944
2013-09-11 00:00:00,0.00230247,0.004323959,0.002048133,0.00378826,-0.003353948,-0.007135978,0.002011307,0.001058106,-0.0006371512206176377
2013-09-12 00:00:00,0.001875645,0.001376009,0.005008277,-0.000307141,0.004283616,0.010186836,-0.00137779,-0.000956692,-0.002520841656024758
2013-09-13 00:00:00,0.001123701,-0.003016202,-0.004819313,0.002307647,0.000477749,-0.015064253,-0.001263555,-0.002842093,0.0028698798837277634
2013-09-16 00:00:00,0.002990377,0.00803428,-0.003564348,0.006301258,0.008061093,0.026724201,0.004394517,0.013825975,-0.008416124035291503
2013-09-17 00:00:00,-0.000279968,0.001301799,-0.010200175,-0.00475728,-0.000210654,0.012084984,0.007987178,0.00157458,-0.0009588822183958651
2013-09-18 00:00:00,-0.000980507,0.003317391,0.009126098,0.004528838,0.002918291,0.00636357,0.00962869,-0.001781587,-0.00415643220041903
2013-09-19 00:00:00,0.003450852,0.013010355,0.004758243,0.005790111,0.004348334,0.050781252,0.014612308,0.019961411,-0.014807593378608402
2013-09-20 00:00:00,-0.001723938,-0.000235024,-0.011892691,-0.002811768,-0.001333892,-0.020379689,-0.00424326,-0.007105927,0.00617611994402241
2013-09-23 00:00:00,0.002421985,0.000543876,-0.003697962,-0.004788689,-0.006617547,-0.01665095,-0.002651891,0.004220888,0.0033783484917235124
2013-09-24 00:00:00,0.003251129,-0.001298507,-0.004081436,0.001689758,0.002946583,-0.008291068,-0.001435581,-0.007770764,0.0018630300785496545
2013-09-25 00:00:00,0.001390112,0.0042105,0.003304062,-0.000507898,-0.00281481,-0.008398135,0.001504898,-0.000653107,0.00023855893833420183
2013-09-26 00:00:00,-0.000555813,-0.004233442,0.003319203,0.000253981,-0.004356139,-0.021112992,0.003127216,-0.006385273,0.003709072346560899
2013-09-27 00:00:00,0.001435219,0.004486421,0.000951669,-0.00274005,-0.005784719,-0.011249583,0.002379747,-0.003548039,0.0017456452648928894
2013-09-30 00:00:00,0.001294558,-0.000427619,-0.005746791,-0.005579545,-0.00226452,0.004934189,-0.002824813,-0.012178488,0.0028334352974277444
2013-10-01 00:00:00,0.0,-0.000813105,-0.004972039,0.00725244,0.007202189,0.026095908,0.012180104,0.009738646,-0.007151838544796257
2013-10-02 00:00:00,-0.000739542,0.004963316,0.008494228,-0.006753228,-0.00387369,-0.015994781,0.003500767,0.001009083,0.0011476164259719146
2013-10-03 00:00:00,-0.001527036,0.004119654,-0.00245833,-0.004007122,-0.003568648,0.017894441,-0.007048489,0.008641271,-0.0015370114417175285
2013-10-04 00:00:00,-0.000694879,-0.005333494,0.00404099,0.001046606,0.00319637,-0.000825023,0.004405048,0.000304698,-0.0007723369847597722
2013-10-07 00:00:00,0.001713162,-0.000588007,0.000452087,-0.002319419,-0.0060818,0.001458071,-0.010820279,-0.002161858,0.002282928485087904
2013-10-08 00:00:00,-0.000185065,0.000774691,0.003329692,-0.007690533,-0.007438942,-0.00804425,-0.019283639,0.003311937,0.004367580789632605
2013-10-09 00:00:00,0.000277585,-0.004861762,-0.009162477,-0.005427254,-0.010268752,-0.005632149,-0.009718438,-0.002348213,0.005869359120617951
2013-10-10 00:00:00,-0.001666667,0.001637935,0.007348374,0.016598106,0.018135707,0.01401994,0.023935834,0.009500341,-0.011284512928453713
2013-10-11 00:00:00,0.000926269,0.002611055,-0.002141331,0.004425975,0.005866476,0.007069125,0.010012506,0.007849877,-0.0045949204533711485
2013-10-15 00:00:00,-0.002223767,-0.00038777,0.001717985,0.008278429,0.0149828,-0.003757655,-0.005587928,0.013107313,-0.0032986884013141288
2013-10-16 00:00:00,-0.001113741,0.000247855,0.003295896,0.002574199,0.003606462,0.001449303,0.011603939,0.001968148,-0.002964819004109734
2013-10-17 00:00:00,0.00278203,0.014930809,-0.002487211,0.001303498,-0.00214138,-0.000483334,0.018974962,0.002762047,-0.004493581350222431
2013-10-18 00:00:00,0.001989038,0.002358128,0.001679577,0.007773018,0.008382849,0.0,0.015268608,0.007934366,-0.005700750165125279
2013-10-21 00:00:00,-0.00018486,-0.001319158,-0.005879398,0.003297772,0.006589055,-0.003251435,-6.18032e-05,0.000512052,3.087826714143205e-05
2013-10-22 00:00:00,0.00428918,0.009806625,-0.002522932,0.004923259,0.004907079,0.003120799,0.010148768,0.002508782,-0.004665761313793454
2013-10-23 00:00:00,0.001379691,0.001081186,-0.010079864,-0.005907088,-0.004186212,-0.01531996,-0.005161805,-0.010802835,0.006091295264518584
2013-10-24 00:00:00,-0.000137883,0.001294312,0.000370863,0.00448165,0.00423744,0.002331359,0.00732641,-0.002343478,-0.002201625607343438
2013-10-25 00:00:00,0.000459538,-0.000276722,0.002659454,-0.000639007,-0.002617371,0.005384663,0.00249914,-0.003889284,-0.00045161538746600616
2013-10-28 00:00:00,0.000597083,-3.91313e-05,-0.002714981,-0.00148432,-0.00100262,0.003150346,-0.001399565,0.006938256,-0.0005100755560060038
2013-10-29 00:00:00,0.001284816,-0.000790893,-0.002204551,0.003641658,0.005974957,0.001095971,0.001932819,0.002310286,-0.0016597868568865026
2013-10-30 00:00:00,0.001420552,-7.92196e-05,-0.003961131,0.000154802,0.000178971,0.007005989,-0.005438015,0.005779118,-0.0006407539799742068
2013-10-31 00:00:00,0.002606729,-0.012917895,-0.008155915,0.004256942,0.001838802,-0.019720711,-0.015715916,-0.008073849,0.006925357787255101
2013-11-01 00:00:00,0.000137008,-0.009151176,-0.010653527,-0.00261133,-0.001838802,-0.014523791,-0.007233863,-0.006096225,0.006464837613870483
2013-11-04 00:00:00,0.000319613,0.00278184,-0.003604513,0.00343714,0.004972234,-0.005657221,0.005776707,-0.00037092,-0.0009645432908479551
2013-11-05 00:00:00,-0.004162956,-0.004035667,-0.002853727,-0.001781889,-0.004844461,-0.023243521,-0.002578855,-0.01119381,0.006790867583344629
2013-11-06 00:00:00,-0.000687868,0.005574812,0.003525098,0.004408847,0.006928025,0.02556793,0.002434748,0.000425233,-0.006070669709708543
2013-11-07 00:00:00,0.003343183,-0.009786607,-0.00421868,0.00013516,-0.001905513,-0.00223428,-0.029561534,-0.005456576,0.006146348412194358
2013-11-08 00:00:00,-0.002563634,-0.004991628,0.004842556,-0.001358575,0.002159322,-0.025289609,0.013452404,-0.014842283,0.003505391099050445
2013-11-12 00:00:00,-0.002431919,-0.000638269,-0.00783712,-0.005765797,-0.005248309,-0.003704428,3.31645e-05,-0.003605322,0.0036400659385469047
2013-11-13 00:00:00,0.0028443,0.003192311,0.001417675,-0.005073264,-0.005608284,0.006874905,0.013663903,-0.007199571,-0.0012867491769952416
2013-11-14 00:00:00,0.00242502,0.002217958,0.000850453,0.008209501,0.00938879,0.024601827,0.002695307,0.008969325,-0.007473881599835419
2013-11-15 00:00:00,-0.000594272,0.001234926,0.002028695,0.002169272,0.00118956,0.004025776,0.004215267,0.013127417,-0.0034382819784572888
2013-11-18 00:00:00,0.000959803,0.003858386,-0.004203279,0.005369099,0.004139785,0.02318553,-0.006337622,0.019128243,-0.005826841449248069
2013-11-19 00:00:00,-0.001554428,0.000206748,-0.003044763,-0.006634448,-0.003785684,-0.014814574,-0.003780899,-7.35314e-05,0.004166283337728782
2013-11-20 00:00:00,0.000274486,-0.00591159,0.00443713,0.001774721,0.002676697,0.010076495,-0.008400246,-0.005988404,0.00011552465736122675
2013-11-21 00:00:00,-0.000594816,0.00162245,0.008117648,-0.001645656,-0.003056115,-0.011234922,0.013547923,-0.013567511,0.0008154700556395889
2013-11-22 00:00:00,0.000411833,0.005637231,-0.00143595,0.000866149,0.001188177,0.012757242,0.011352843,0.005937493,-0.0046121505564376
2013-11-25 00:00:00,0.001143092,-0.00290558,-0.001953813,0.004093293,0.004185275,0.002534476,-0.002596038,-0.000493768,-0.0005046972221504908
2013-11-26 00:00:00,0.001369988,0.004719913,-0.000381917,-0.006577034,-0.008464257,-0.020727468,0.009703766,-0.005242666,0.003156989267368085
2013-11-27 00:00:00,-0.000776096,0.000109479,-0.005006209,0.00534713,0.005339595,-0.006137851,0.007287713,0.00298609,-0.00115514395734298
2013-11-29 00:00:00,0.001186673,-0.00035496,0.0041681,-0.00015255,-0.000504253,0.015538243,0.003736136,0.004998352,-0.0035957740708655456
2013-12-02 00:00:00,-0.001141006,-0.004857283,-0.002166945,-0.003270164,-0.001413173,-0.016049811,-0.007586788,-0.004345869,0.005080459607491386
2013-12-03 00:00:00,0.001688226,0.004418081,0.005992476,-0.01518826,-0.013781705,-0.030010154,0.001835286,-0.009077792,0.006674595100385844
2013-12-04 00:00:00,-0.003882613,-0.004596569,0.002871696,-0.005860329,-0.006241091,0.000915855,-0.003410247,-0.008273068,0.00354715427888877
2013-12-05 00:00:00,-0.001969902,0.007716583,0.001381726,-0.009082521,-0.011479102,-0.018426012,0.006809822,0.003376029,0.0026670265713509556
2013-12-06 00:00:00,0.000550131,0.00140084,0.003364583,0.006797678,0.008563523,0.019076002,0.009154285,0.003658716,-0.006608040668428655
2013-12-09 00:00:00,0.00032077,0.003330065,0.001415706,0.00190961,0.000955578,0.010214996,0.004158561,0.010568446,-0.004124958913767546
2013-12-10 00:00:00,0.000641231,0.003888457,0.006285795,-0.007395722,-0.004709319,-0.005019434,0.000805123,-0.001357896,0.0008477522374607666
2013-12-11 00:00:00,0.000412003,0.001561819,0.000814961,-0.005085597,-0.006270276,-0.004695101,-0.011662733,-0.008677712,0.004181522285536629
2013-12-12 00:00:00,-0.001099052,-0.004302477,-0.002405046,-0.009424337,-0.014008632,-0.0092708,-0.004691513,-0.011682327,0.007075963889473208
2013-12-13 00:00:00,0.000687049,-0.001678727,-0.00157945,-0.001670117,-0.002544184,0.013500609,-0.001393093,-0.001319785,-0.0005129007184871692
2013-12-16 00:00:00,-0.000228964,0.002760947,0.003321546,0.012841002,0.012079844,0.007420462,0.009509592,0.000613833,-0.006069603674805524
2013-12-17 00:00:00,0.000183175,0.000548429,-0.004606398,-0.007514061,-0.008609705,-0.056396021,-0.002104782,0.001165877,0.009461742150819463
2013-12-18 00:00:00,-0.000870382,0.001119765,0.003415124,0.008512525,0.00790164,-0.000498587,0.01276926,0.001283166,-0.004223726617893442
2013-12-19 00:00:00,-0.000412551,-0.008916217,0.003564818,0.017121197,0.013757021,-0.041593838,-0.010226253,-0.002492164,0.0035001338071657395
2013-12-20 00:00:00,0.000183377,0.00072699,0.005778081,0.005362607,0.013136231,0.006818911,0.011932216,-0.00203735,-0.0052644977328591275
2013-12-23 00:00:00,-0.001284345,0.001289675,-0.003134526,0.007199721,0.010062572,-0.015159743,0.012746573,0.004135392,-0.0020178922409308936
2013-12-24 00:00:00,4.58979e-05,-0.002976365,0.002052623,0.002602502,0.002752065,0.013301471,-0.000256084,0.003745053,-0.002672098654261712
2013-12-26 00:00:00,0.0,5.19646e-05,-0.000310051,0.000379094,0.0,-0.071021347,0.002826042,-0.003423226,0.008628024640235751
2013-12-27 00:00:00,-0.004323635,0.005877559,0.004252917,0.010272345,0.010983072,-0.010432949,0.002991623,0.003769823,-0.002950719652828032
2013-12-30 00:00:00,0.001105685,0.004567554,-0.004311783,-0.001913876,-0.00304711,0.053490859,0.003050401,0.005284265,-0.007465992136412122
2013-12-31 00:00:00,9.20853e-05,-0.003434431,-0.010395541,0.003570417,0.005040232,-0.00271012,0.002693607,0.000645416,0.0005514974237201542
2014-01-02 00:00:00,-0.000184179,0.000693472,-0.001610783,-0.007999679,-0.004915123,0.006926726,-0.008058065,-0.003007941,0.002256137804574801
2014-01-03 00:00:00,0.000138137,-0.005000517,-0.002727326,0.005398771,0.005362998,-0.015324453,-0.007390068,-0.012845243,0.004014534789298918
2014-01-06 00:00:00,0.001104413,0.00351805,0.001785782,-0.002237348,-0.00528797,0.039799207,-0.002219282,-0.007129478,-0.0037735810906866646
2014-01-07 00:00:00,0.001424731,-0.000621212,-0.001589404,0.007378188,0.007772628,0.007933756,0.008235394,0.000356468,-0.0038770267823879517
2014-01-08 00:00:00,-0.001148818,-0.004089779,-0.00515558,0.00102982,0.002206126,-0.024169739,0.000635821,-0.00017257,0.003818688568903314
2014-01-09 00:00:00,-0.002255519,0.000860899,-0.009954582,-0.004222368,-0.004690785,-0.008335745,-0.001895976,-0.008905385,0.004906412721501038
2014-01-10 00:00:00,0.002944968,0.008752618,0.010912996,0.004571423,0.004913676,0.022312367,0.009790957,0.006292074,-0.008866858008313605
2014-01-13 00:00:00,0.001515117,0.000205316,0.001870625,0.002337931,0.002423058,-0.006131328,-0.016052212,0.007612916,0.0007542529343793208
2014-01-14 00:00:00,0.001100463,0.001037288,0.002877007,0.001643494,0.004041938,0.004194223,0.019369231,-0.002118713,-0.0040449499864844
2014-01-15 00:00:00,-0.001054586,-0.006315697,0.004675229,0.010320834,0.005029483,-0.003532656,0.001870414,0.003877911,-0.0018729950159731695
2014-01-16 00:00:00,0.00215384,0.000633023,0.001834183,-0.001080151,-0.002523859,-0.024151809,0.000609458,-0.00411238,0.0032914717258396287
2014-01-17 00:00:00,0.002103531,-0.00275697,0.001088104,0.005371406,0.001642493,-0.018246495,-0.008404571,-0.002528239,0.0026880579994545822
2014-01-21 00:00:00,-0.000319336,0.0,-0.001363347,0.00101629,-0.006911077,0.002676452,0.006690958,0.001328875,-0.0003963800994615657
2014-01-22 00:00:00,-0.001643911,-0.002228686,0.006529947,0.00098576,0.005562157,0.002006212,0.003038458,0.003380278,-0.002210468930645554
2014-01-23 00:00:00,0.000867956,0.01242145,0.003427163,-0.010014818,-0.008775654,-0.055627245,0.004140365,-0.011537659,0.007916569558119105
2014-01-24 00:00:00,0.003145732,0.000541276,0.00383715,-0.023948582,-0.025172459,-0.015429622,-0.02173311,-0.015081773,0.011595523926779705
2014-01-27 00:00:00,0.000955436,-0.000665943,-0.009824814,-0.008298701,-0.007799787,0.023585514,-0.01092591,-0.018475943,0.0038534053256494005
2014-01-28 00:00:00,0.000181884,-0.000400425,0.008715982,0.006129549,0.003678076,0.001418143,0.002264334,0.002512112,-0.003071271574578205
2014-01-29 00:00:00,0.001090612,0.001665465,0.008058066,-0.005385129,-0.007421151,-0.03501647,-0.011346191,0.004322223,0.005409579229444281
2014-01-30 00:00:00,0.002222979,-0.008882222,-0.003317123,0.002671655,0.000718921,0.011964355,0.009163973,-0.002738763,-0.001496578512576563
2014-01-31 00:00:00,0.004431188,-0.002825635,-0.00102935,-0.002604008,-0.007109164,-0.013539095,-0.008302774,0.002329586,0.0035597467837157615
2014-02-03 00:00:00,0.000631427,0.004079722,0.001884554,-0.013540284,-0.008358477,0.001040917,-0.024696541,-0.011068388,0.006190829049468244
2014-02-04 00:00:00,-0.000857033,-0.002357222,0.008425949,-0.002284018,-0.001695762,0.019898822,0.007425534,-0.010348727,-0.002316328825747574
2014-02-05 00:00:00,-0.000180522,0.000300841,0.002337806,0.001504544,-0.00086208,0.004640115,-0.004077742,-0.002015593,-0.00020909798446691608
2014-02-06 00:00:00,-0.003843811,0.005456137,0.001641979,0.014504227,0.014940775,0.029239245,0.017563426,0.015709991,-0.012020541729254555
2014-02-07 00:00:00,0.002262854,0.00221434,0.008131155,0.007180084,0.002905086,0.000997217,0.017535928,0.007400817,-0.006109789365974366
2014-02-10 00:00:00,-0.001764587,0.00246896,-0.002402155,0.000652959,0.000256695,-0.002966892,0.00759398,-0.001732443,-0.00026863206002322726
2014-02-11 00:00:00,-0.000226454,-0.000287458,0.004772016,0.013060752,0.013561197,0.013818616,0.011014294,0.008610828,-0.008088409409602176
2014-02-12 00:00:00,-0.001813484,-0.005443669,0.005426857,0.007695598,0.006209218,-0.009629263,-0.002108427,0.010917765,-0.0014303793848812335
2014-02-13 00:00:00,0.002221065,0.007139895,0.002246829,-0.00137522,-0.001057408,-0.004854442,0.014978765,-0.007798926,-0.0014609308328854403
2014-02-14 00:00:00,-0.000543478,0.00125625,0.002000325,0.005358648,0.004899845,0.017379632,0.002327158,0.012143165,-0.005634941650577804
2014-02-18 00:00:00,0.00131296,0.001023082,0.01346928,0.000249023,0.000946628,-0.028348405,0.00675138,-0.009119449,0.0016450215899663084
2014-02-19 00:00:00,0.00040712,-0.000119876,0.011128208,0.001747346,-0.000199178,-0.017955732,-0.00789431,0.000536455,0.0015118393744566333
2014-02-20 00:00:00,-0.00244521,-0.005670946,-0.003021103,-0.000420269,-0.00694742,0.011162885,0.001714699,-0.011081786,0.0020670254320809406
2014-02-21 00:00:00,0.00244521,0.003086433,0.000966182,0.003817362,0.004004348,0.003207763,0.001364162,0.009067872,-0.00350377516243483
2014-02-24 00:00:00,-0.000769144,0.001532336,0.003484435,0.006132734,0.003490815,-0.009368876,0.008511473,0.002085437,-0.0019017443172213294
2014-02-25 00:00:00,0.002079849,0.001704457,-0.002769538,0.000181703,-0.002467251,-0.035680763,-0.000890269,-0.003122386,0.005039921329048361
2014-02-26 00:00:00,0.003066657,-0.004887935,4.43189e-05,-0.001900717,-0.005328878,-0.006853746,-0.004866759,-0.000279658,0.0026173510204691997
2014-02-27 00:00:00,0.003416348,0.004670085,0.001162566,-0.001263276,-0.000903519,-0.001789871,0.010329673,0.010320746,-0.0032587470759387893
2014-02-28 00:00:00,-0.00395684,0.005642786,0.001676054,0.00167423,0.000652619,0.01245228,0.003451083,-0.000174634,-0.0026910245866198362
2014-03-03 00:00:00,0.003014015,-0.00198307,0.013357627,-0.022670974,-0.026312977,-0.020215134,-0.010299093,-0.016725913,0.010093282363378434
2014-03-04 00:00:00,-0.001078603,-0.003826172,-0.000776565,0.020161518,0.026789608,0.036555722,0.014978865,0.005728487,-0.012489162348614372
2014-03-05 00:00:00,0.0,0.000642623,-0.000601469,-4.70757e-05,-0.000275954,0.00832993,0.001596196,0.003603579,-0.0016613526935963102
2014-03-06 00:00:00,-0.003739164,0.007333644,0.004313233,0.000823505,0.003605961,0.001305407,0.006925335,0.012554768,-0.004159602724915931
